case,start,end,frames,pred,pA,pB,pC_dup,pD_disappear,violation_score
Cosmos3_seed101_0055,184,188,"184,185,186,187,188",A,0.9986510872840881,0.0011693001724779606,0.00015824756701476872,2.1416479285107926e-05,0.0764314132538857
Cosmos3_seed101_0065,0,5,"0,1,2,3,4,5",A,0.9999938011169434,3.7266299841576256e-06,1.0676974397938466e-06,1.3709505992665072e-06,0.00043019630311391666
Cosmos3_seed101_0065,4,9,"4,5,6,7,8,9",A,0.9999581575393677,1.6701002095942385e-05,3.7264971979311667e-06,2.144451173080597e-05,0.003352150997670833
Cosmos3_seed101_0065,8,13,"8,9,10,11,12,13",A,0.9999669790267944,2.144470090570394e-05,3.726530167114106e-06,7.889064363553189e-06,0.0022337944983519264
Cosmos3_seed101_0065,12,17,"12,13,14,15,16,17",A,0.9993141889572144,0.0005527050234377384,5.8254685427527875e-05,7.480050408048555e-05,0.040940770122688264
Cosmos3_seed101_0065,16,21,"16,17,18,19,20,21",A,0.9997451901435852,0.00012337835505604744,3.534849383868277e-05,9.608716209186241e-05,0.01931248334585689
Cosmos3_seed101_0065,20,25,"20,21,22,23,24,25",A,0.9999395608901978,2.144411155313719e-05,3.7264278489601566e-06,3.535536598064937e-05,0.004980384960617812
Cosmos3_seed101_0065,24,29,"24,25,26,27,28,29",A,0.9997584223747253,0.0002034192148130387,2.144022801076062e-05,1.6697666069376282e-05,0.013984750148665626
Cosmos3_seed101_0065,28,33,"28,29,30,31,32,33",A,0.9998849630355835,9.610060078557581e-05,1.6699779735063203e-05,2.2600695501751034e-06,0.006701014967802621
Cosmos3_seed101_0065,32,37,"32,33,34,35,36,37",A,0.9999308586120605,5.829063229612075e-05,1.0129392649105284e-05,7.337707756960299e-07,0.004000847957286169
Cosmos3_seed101_0065,36,41,"36,37,38,39,40,41",A,0.9999539852142334,3.535587529768236e-05,1.0129627298738342e-05,5.714744588658505e-07,0.002837903940644537
Cosmos3_seed101_0065,40,45,"40,41,42,43,44,45",A,0.9999024868011475,7.484453817596659e-05,2.144331665476784e-05,1.2097491435270058e-06,0.006007533488627814
Cosmos3_seed101_0065,44,49,"44,45,46,47,48,49",A,0.9998809099197388,9.610020788386464e-05,2.144285463145934e-05,1.5533153145952383e-06,0.00710462738879869
Cosmos3_seed101_0065,48,53,"48,49,50,51,52,53",A,0.9998743534088135,9.609957487555221e-05,2.753299122559838e-05,1.9944832274632063e-06,0.007757726189083769
Cosmos3_seed101_0065,52,57,"52,53,54,55,56,57",A,0.9999239444732666,5.829022848047316e-05,1.6700430933269672e-05,1.0676228612283012e-06,0.004691316803473455
Cosmos3_seed101_0065,56,61,"56,57,58,59,60,61",A,0.9999281167984009,5.8290472225053236e-05,1.3006362678424921e-05,6.475486884482962e-07,0.0042799147479399835
Cosmos3_seed101_0065,60,65,"60,61,62,63,64,65",A,0.9999438524246216,4.539738074527122e-05,1.0129524525837041e-05,5.714687176805455e-07,0.0033399683616153197
Cosmos3_seed101_0065,64,69,"64,65,66,67,68,69",A,0.9999563694000244,3.535595897119492e-05,7.888980690040626e-06,4.4506580820780073e-07,0.0026012025983845888
Cosmos3_seed101_0065,68,73,"68,69,70,71,72,73",A,0.9999793767929077,1.6701356798876077e-05,3.726576323970221e-06,1.8553532754594926e-07,0.0012262790050954209
Cosmos3_seed101_0065,72,77,"72,73,74,75,76,77",A,0.9999721050262451,2.1444810045068152e-05,6.144040980871068e-06,2.382303136982955e-07,0.001710467631710344
Cosmos3_seed101_0065,76,81,"76,77,78,79,80,81",A,0.9999721050262451,2.1444810045068152e-05,6.144040980871068e-06,3.0589379207413003e-07,0.0017172339795479274
Cosmos3_seed101_0065,80,85,"80,81,82,83,84,85",A,0.9999562501907349,3.5355955333216116e-05,7.888979780545924e-06,5.714757662644843e-07,0.0026138433213418466
Cosmos3_seed101_0065,84,89,"84,85,86,87,88,89",A,0.9999310970306396,5.8290646848035976e-05,1.012939537758939e-05,4.450545532108663e-07,0.003971977335481824
Cosmos3_seed101_0065,88,93,"88,89,90,91,92,93",A,0.9998531341552734,0.00012339168461039662,2.144225982192438e-05,1.994440935959574e-06,0.008513254306308227
Cosmos3_seed101_0065,92,97,"92,93,94,95,96,97",A,0.9998470544815063,0.00012339092791080475,2.7532239982974716e-05,1.9944286577811e-06,0.009122213259615819
Cosmos3_seed101_0065,96,101,"96,97,98,99,100,101",A,0.9999021291732788,7.484450907213613e-05,2.1443309378810227e-05,1.5533482837781776e-06,0.006041891219865647
Cosmos3_seed101_0065,100,105,"100,101,102,103,104,105",A,0.9997932314872742,0.00015842854918446392,4.539054134511389e-05,2.9017203360126587e-06,0.01275065362733585
Cosmos3_seed101_0065,104,109,"104,105,106,107,108,109",A,0.9998745918273926,9.609960397938266e-05,2.7532998501555994e-05,1.76012554220506e-06,0.007734292603345239
Cosmos3_seed101_0065,108,113,"108,109,110,111,112,113",A,0.9997579455375671,0.00020341912750154734,3.534894131007604e-05,3.2879638638405595e-06,0.014034646892469027
Cosmos3_seed101_0065,112,117,"112,113,114,115,116,117",A,0.9996509552001953,0.00026116735534742475,7.482570799766108e-05,1.3002757441427093e-05,0.021841214311280055
Cosmos3_seed101_0065,116,121,"116,117,118,119,120,121",A,0.9996715784072876,0.00026117273955605924,5.827551649417728e-05,8.936840458773077e-06,0.019779872673097998
Cosmos3_seed101_0065,120,125,"120,121,122,123,124,125",A,0.9995556473731995,0.0003353135543875396,9.606895036995411e-05,1.3001517800148576e-05,0.02767272453638725
Cosmos3_seed101_0065,124,129,"124,125,126,127,128,129",A,0.9996744394302368,0.00026117346715182066,5.827568384120241e-05,6.142211987025803e-06,0.019500462940413854
Cosmos3_seed101_0065,128,133,"128,129,130,131,132,133",A,0.9997574687004089,0.00020341902563814074,3.5348926758160815e-05,3.725749365912634e-06,0.014078418894314382
Cosmos3_seed101_0065,132,137,"132,133,134,135,136,137",A,0.9995974898338318,0.00033532758243381977,5.8271198213333264e-05,8.936177437135484e-06,0.023487116686737863
Cosmos3_seed101_0065,136,141,"136,137,138,139,140,141",A,0.9998382329940796,0.00012338983651716262,3.535178257152438e-05,2.9018510758760385e-06,0.009994855190598173
Cosmos3_seed101_0065,140,145,"140,141,142,143,144,145",A,0.8482576012611389,0.002699818229302764,0.14740505814552307,0.0016375224804505706,15.039248974062502
Cosmos3_seed101_0065,144,149,"144,145,146,147,148,149",C,0.028875233605504036,0.001268689171411097,0.9562163949012756,0.013639693148434162,97.04904326354153
Cosmos3_seed101_0065,148,153,"148,149,150,151,152,153",C,0.43442896008491516,0.0029271594248712063,0.557817816734314,0.004826069809496403,56.4107466256246
Cosmos3_seed101_0065,152,157,"152,153,154,155,156,157",A,0.5588790774345398,0.0029327282682061195,0.4352554678916931,0.0029327282682061195,43.96545602940023
Cosmos3_seed101_0065,156,161,"156,157,158,159,160,161",C,0.09510491788387299,0.0008228187798522413,0.9023303389549255,0.00174190744291991,90.44836557877716
Cosmos3_seed101_0065,160,165,"160,161,162,163,164,165",A,0.5611980557441711,0.0010833671549335122,0.43706148862838745,0.0006570953410118818,43.82602675468661
Cosmos3_seed101_0065,164,169,"164,165,166,167,168,169",C,0.11897193640470505,0.0009083619806915522,0.8790903687477112,0.0010293088853359222,88.05738586233929
Cosmos3_seed101_0065,168,173,"168,169,170,171,172,173",C,0.01797879859805107,0.0001555470807943493,0.9816091656684875,0.00025645375717431307,98.1943392966059
Cosmos3_seed101_0065,172,177,"172,173,174,175,176,177",C,0.0373089462518692,0.00019577938655856997,0.9622104167938232,0.0002848573203664273,96.2593163807469
Cosmos3_seed101_0065,176,181,"176,177,178,179,180,181",C,4.539516885415651e-05,1.2097402759536635e-06,0.9998950958251953,5.8288547734264284e-05,99.99539892430676
Cosmos3_seed101_0065,180,185,"180,181,182,183,184,185",C,4.785045803146204e-06,9.931045497069135e-08,0.9999849796295166,1.0129941074410453e-05,99.99951592258185
Cosmos3_seed101_0065,184,188,"184,185,186,187,188",C,1.3005060282011982e-05,5.042609245720087e-07,0.9998279809951782,0.00015843406436033547,99.99866671900008
LVP_0004,0,5,"0,1,2,3,4,5",A,0.9997785687446594,0.0002034233184531331,1.669800258241594e-05,1.3706555819226196e-06,0.011978031739090511
LVP_0004,4,9,"4,5,6,7,8,9",A,0.9997089505195618,0.0002611825184430927,2.75284364761319e-05,2.2596716462430777e-06,0.016037936734392133
LVP_0004,8,13,"8,9,10,11,12,13",A,0.9997010827064514,0.0002611804520711303,3.534693314577453e-05,2.259653911096393e-06,0.016819681309243606
LVP_0004,12,17,"12,13,14,15,16,17",A,0.9992417097091675,0.0007096358458511531,4.536550477496348e-05,3.286266064606025e-06,0.04034696937651461
LVP_0004,16,21,"16,17,18,19,20,21",A,0.999417781829834,0.0005527623579837382,2.752041837084107e-05,1.9935723685193807e-06,0.030589516973122954
LVP_0004,20,25,"20,21,22,23,24,25",A,0.9994174242019653,0.0005527621251530945,2.7520409275894053e-05,2.2590124899579678e-06,0.03061604843423993
LVP_0004,24,29,"24,25,26,27,28,29",A,0.999259889125824,0.0007096487679518759,2.7516070986166596e-05,2.9001726034039166e-06,0.03852406275655085
LVP_0004,28,33,"28,29,30,31,32,33",A,0.9995211362838745,0.00043053628178313375,4.537819040706381e-05,2.9009306672378443e-06,0.026354726196586853
LVP_0004,32,37,"32,33,34,35,36,37",A,0.999828577041626,0.0001233886432601139,4.539214933174662e-05,2.5608496798668057e-06,0.010964732064167038
LVP_0004,36,41,"36,37,38,39,40,41",A,0.9998031258583069,9.609272819943726e-05,9.609272819943726e-05,4.784175416716607e-06,0.01489232677158725
LVP_0004,40,45,"40,41,42,43,44,45",A,0.994176983833313,0.00149468460585922,0.0031642476096749306,0.0011640615994110703,0.5075651512015611
LVP_0004,44,48,"44,45,46,47,48",A,0.9965617060661316,0.002470229519531131,0.0007077325717546046,0.0002603602479211986,0.22032075794413686
LVP_0030,0,5,"0,1,2,3,4,5",A,0.9999803304672241,1.3007042070967145e-05,6.144091457827017e-06,4.4507646634883713e-07,0.0013092688959659426
LVP_0030,4,9,"4,5,6,7,8,9",A,0.9999536275863647,3.535586074576713e-05,1.0129623660759535e-05,8.314901833728072e-07,0.0028639044217015908
LVP_0030,8,13,"8,9,10,11,12,13",A,0.9999659061431885,2.7535512344911695e-05,6.144002782093594e-06,3.058918878195982e-07,0.002021765084236904
LVP_0030,12,17,"12,13,14,15,16,17",A,0.9999897480010986,7.889243534009438e-06,2.2603062461712398e-06,9.931093103432431e-08,0.0006304238944210283
LVP_0030,16,21,"16,17,18,19,20,21",A,0.999966025352478,2.75355159828905e-05,6.144003691588296e-06,2.1023623730798136e-07,0.0020121997920341528
LVP_0030,20,25,"20,21,22,23,24,25",A,0.9999783039093018,1.670133860898204e-05,4.785013970831642e-06,1.8553512859398325e-07,0.0013321218403916646
LVP_0030,24,29,"24,25,26,27,28,29",A,0.9999794960021973,1.670135861786548e-05,3.726576778717572e-06,1.4449507546032692e-07,0.001222175116311064
LVP_0030,28,33,"28,29,30,31,32,33",A,0.9999539852142334,3.535587529768236e-05,1.0129627298738342e-05,5.714744588658505e-07,0.002837903940644537
LVP_0030,32,37,"32,33,34,35,36,37",A,0.9999191761016846,5.828995199408382e-05,2.144367499568034e-05,1.0676177453206037e-06,0.005165626873804285
LVP_0030,36,41,"36,37,38,39,40,41",A,0.99988853931427,7.484349043807015e-05,3.535356154316105e-05,1.209732317875023e-06,0.007398503908007115
LVP_0030,40,45,"40,41,42,43,44,45",C,0.0757935419678688,0.0005786907859146595,0.9233543872833252,0.00027335420600138605,92.39170868822839
LVP_0030,44,48,"44,45,46,47,48",C,5.8291097957408056e-05,6.475556233453972e-07,0.9999388456344604,2.2601911950914655e-06,99.99414296034672
LVP_0053,0,5,"0,1,2,3,4,5",A,0.9997005462646484,0.000261180306551978,3.5346911317901686e-05,2.9014513529546093e-06,0.01688385159468453
LVP_0053,4,9,"4,5,6,7,8,9",A,0.999942421913147,3.535546420607716e-05,2.144417339877691e-05,7.33779302208859e-07,0.003985568480402435
LVP_0053,8,13,"8,9,10,11,12,13",A,0.9999567270278931,2.144448080798611e-05,2.144448080798611e-05,3.466177531663561e-07,0.003251333896514552
LVP_0053,12,17,"12,13,14,15,16,17",A,0.9998264908790588,9.609497647034004e-05,7.48388483771123e-05,2.560844222898595e-06,0.012544718083518092
LVP_0053,16,21,"16,17,18,19,20,21",A,0.9996101260185242,0.0002611566742416471,0.00012336167856119573,5.420134129963117e-06,0.02593601498119824
LVP_0053,20,25,"20,21,22,23,24,25",A,0.920971691608429,0.021659178659319878,0.03570994734764099,0.021659178659319878,6.819871533662081
LVP_0053,24,29,"24,25,26,27,28,29",A,0.9713830947875977,0.01385603565722704,0.010791092179715633,0.003969820681959391,2.1688930690288544
LVP_0053,28,33,"28,29,30,31,32,33",A,0.998430073261261,0.0011690413812175393,0.0003349359903950244,6.595280137844384e-05,0.09854094823822379
LVP_0053,32,37,"32,33,34,35,36,37",A,0.9938941597938538,0.004061818588525057,0.001494259457103908,0.0005497073289006948,0.40748760802671313
LVP_0053,36,41,"36,37,38,39,40,41",A,0.9973201155662537,0.0019252807833254337,0.000551602162886411,0.000202923096367158,0.17171656509162858
LVP_0053,40,45,"40,41,42,43,44,45",A,0.9985387325286865,0.0011691686231642962,0.00026087675360031426,3.115729123237543e-05,0.08766183564148378
LVP_0053,44,48,"44,45,46,47,48",A,0.9954062700271606,0.00316816009581089,0.0011655008420348167,0.00026005838299170136,0.3009639272931963
LVP_0054,0,5,"0,1,2,3,4,5",A,0.9995768666267395,0.0003353206848260015,7.482016371795908e-05,1.3001793377043214e-05,0.025548229950800305
LVP_0054,4,9,"4,5,6,7,8,9",A,0.9999469518661499,3.535562427714467e-05,1.670081474003382e-05,9.42195526931755e-07,0.003532082240553791
LVP_0054,8,13,"8,9,10,11,12,13",A,0.9999258518218994,4.539656583801843e-05,2.7534410037333146e-05,1.2097774515495985e-06,0.005144247040789196
LVP_0054,12,17,"12,13,14,15,16,17",A,0.999567449092865,0.0002611455274745822,0.0001583927805768326,1.3001671504753176e-05,0.030196721581887687
LVP_0054,16,21,"16,17,18,19,20,21",A,0.9998631477355957,7.484159141313285e-05,5.8286685089115053e-05,3.7261431771185016e-06,0.009943362397279998
LVP_0054,20,25,"20,21,22,23,24,25",A,0.9996684789657593,0.0001584087876835838,0.0001584087876835838,1.4734311662323307e-05,0.0252347493187699
LVP_0054,24,29,"24,25,26,27,28,29",A,0.9995988011360168,0.00026115370565094054,0.0001233602815773338,1.6694999430910684e-05,0.027063213383371476
LVP_0054,28,33,"28,29,30,31,32,33",A,0.9997335076332092,0.00020341415074653924,5.8279129007132724e-05,4.783842541655758e-06,0.01647700469220581
LVP_0054,32,37,"32,33,34,35,36,37",A,0.9997385144233704,0.00015841989079490304,9.608652180759236e-05,6.9604843702109065e-06,0.01822569515752548
LVP_0054,36,41,"36,37,38,39,40,41",A,0.9998422861099243,9.609649714548141e-05,5.8285470004193485e-05,3.2882412597246002e-06,0.010962195983665879
LVP_0054,40,45,"40,41,42,43,44,45",A,0.9992675185203552,0.0005526792374439538,0.00015834525402169675,2.1429699700092897e-05,0.04561145724437665
LVP_0054,44,48,"44,45,46,47,48",A,0.9996337890625,0.0002611628733575344,9.607645915821195e-05,8.936503036238719e-06,0.023559439887321787
LVP_0055,0,5,"0,1,2,3,4,5",A,0.9993982315063477,0.00043048334191553295,0.0001583659613970667,1.2999470527574886e-05,0.03866071028824081
LVP_0055,4,9,"4,5,6,7,8,9",A,0.9997923970222473,0.00015842841821722686,4.539050496532582e-05,3.7258794236549875e-06,0.012833059349759424
LVP_0055,8,13,"8,9,10,11,12,13",A,0.9999372959136963,4.5397086068987846e-05,1.6700652849976905e-05,6.475546570072765e-07,0.0040046750541478104
LVP_0055,12,17,"12,13,14,15,16,17",A,0.9997192025184631,0.00020341124036349356,7.483081571990624e-05,2.5605695554986596e-06,0.017909700545715168
LVP_0055,16,21,"16,17,18,19,20,21",A,0.9998433589935303,9.6096599008888e-05,5.8285531849833205e-05,2.25997541747347e-06,0.010859380677175068
LVP_0055,20,25,"20,21,22,23,24,25",A,0.9999364614486694,2.7534701075637713e-05,3.5355256841285154e-05,6.475540885730879e-07,0.00497701614676771
LVP_0055,24,29,"24,25,26,27,28,29",A,0.9996980428695679,0.00020340693299658597,9.608262917026877e-05,2.5605152131902287e-06,0.0200346610881752
LVP_0055,28,33,"28,29,30,31,32,33",A,0.99974125623703,0.0001584203273523599,9.608678374206647e-05,4.221758445055457e-06,0.017951870586330188
LVP_0055,32,37,"32,33,34,35,36,37",A,0.9999078512191772,4.539574729278684e-05,4.539574729278684e-05,1.3708328197026276e-06,0.006946445375888288
LVP_0055,36,41,"36,37,38,39,40,41",A,0.9997634291648865,0.00015842383436392993,7.48341262806207e-05,3.2879818263609195e-06,0.015733402528894658
LVP_0055,40,45,"40,41,42,43,44,45",A,0.9990020394325256,0.0007094656466506422,0.0002609977964311838,2.7508969651535153e-05,0.064323958940804
LVP_0055,44,48,"44,45,46,47,48",A,0.9994465708732605,0.0003352769708726555,0.00020335576846264303,1.4731041119375732e-05,0.03857252950183465
LVP_0056,0,5,"0,1,2,3,4,5",A,0.9999076128005981,7.484492380172014e-05,1.670015808485914e-05,8.314519277519139e-07,0.0054954071913471125
LVP_0056,4,9,"4,5,6,7,8,9",A,0.9998751878738403,9.609966218704358e-05,2.7533014872460626e-05,1.2097161743440665e-06,0.007679256214032648
LVP_0056,8,13,"8,9,10,11,12,13",A,0.99978107213974,0.00015842662833165377,5.828190114698373e-05,2.2598346731683705e-06,0.013975504998597899
LVP_0056,12,17,"12,13,14,15,16,17",A,0.9994551539421082,0.00033527985215187073,0.00020335751469247043,6.140864570625126e-06,0.03771383053390309
LVP_0056,16,21,"16,17,18,19,20,21",A,0.9997139573097229,0.00015841599088162184,0.00012337449879851192,4.2216433939756826e-06,0.020680413763329852
LVP_0056,20,25,"20,21,22,23,24,25",A,0.9994544386863708,0.0003352796193212271,0.00020335736917331815,6.95850621923455e-06,0.037795568505316623
LVP_0056,24,29,"24,25,26,27,28,29",A,0.9991220831871033,0.0007095509208738804,0.000158322203787975,1.0121199920831714e-05,0.05232188641457469
LVP_0056,28,33,"28,29,30,31,32,33",A,0.9990081191062927,0.0007094699540175498,0.00026099939714185894,2.1424137230496854e-05,0.06371585113811307
LVP_0056,32,37,"32,33,34,35,36,37",A,0.9996602535247803,0.00026116977096535265,7.482640648959205e-05,3.7253869322739774e-06,0.020913667890454235
LVP_0056,36,41,"36,37,38,39,40,41",A,0.9996366500854492,0.0002611636009532958,9.607673564460129e-05,6.141980065876851e-06,0.023280051618712605
LVP_0056,40,45,"40,41,42,43,44,45",A,0.9994633793830872,0.00043051139800809324,9.60600737016648e-05,1.0124656910193153e-05,0.03214404296159046
LVP_0056,44,48,"44,45,46,47,48",A,0.9997163414955139,0.00020341065828688443,7.483060471713543e-05,5.42071029485669e-06,0.018195664415543433
